6322160,1984,1,5,5,6,3,7,9,12,8,5,6,5,11,0,1,3,0,1,1,1,1,0,1,4,1,1,0,1,1,0,0,0,0,0
7014779,1980,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6539466,1984,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040659,1987,0,0,2,4,1,3,6,3,2,2,3,4,1,1,1,2,5,1,4,6,6,12,6,6,8,10,0,0,0,0,0,0,0,0
16665762,1987,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902786,1988,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6303388,1983,0,2,4,5,3,5,8,7,9,5,8,7,8,5,4,3,4,9,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2424895,1986,0,0,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002908,1986,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864591,1985,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911472,1989,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507003,1989,2,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6287457,1982,0,5,12,5,8,15,3,11,5,7,2,8,1,3,2,1,2,1,1,0,0,0,1,1,2,1,0,0,0,1,2,0,0,0
2451707,1988,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6572383,1983,1,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431540,1986,0,0,9,10,10,8,10,3,4,3,3,6,8,4,3,1,3,3,1,2,1,0,0,2,3,3,0,0,0,0,0,0,0,0
16663632,1984,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6838633,1983,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783693,1989,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281757,1982,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7422544,1980,0,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531237,1986,0,0,5,7,8,14,11,15,9,9,5,4,3,2,3,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
6253936,1980,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028643,1987,9,10,10,10,9,10,8,7,7,2,2,3,0,0,0,0,0,0,3,2,1,2,1,0,0,2,2,0,0,0,0,0,0,0
6809183,1982,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280965,1988,0,4,6,6,11,7,9,9,10,5,4,5,3,2,3,2,2,1,0,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0
2571688,1989,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16663423,1984,2,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125677,1982,0,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540140,1987,3,2,5,3,8,7,3,3,3,5,2,9,4,2,3,3,3,1,1,6,2,3,3,3,7,4,2,0,0,0,0,0,0,0
6245866,1980,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6979575,1982,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174636,1988,0,0,8,12,19,1,7,5,8,4,2,1,2,2,3,3,3,1,6,2,0,3,2,1,2,1,0,0,0,0,0,0,0,0
6163109,1981,2,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16347876,1989,1,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887618,1987,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551785,1989,0,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15462872,1987,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702688,1989,2,7,8,5,5,8,4,3,4,8,5,5,3,2,0,4,0,1,5,4,4,3,3,3,4,0,0,0,0,0,0,0,0,0
6351728,1983,0,6,16,15,8,15,9,7,4,4,2,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,1,1,3,0,0,0,0
6883509,1983,1,19,12,12,8,9,5,4,4,4,3,1,2,2,3,0,2,1,2,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
6344075,1983,0,6,8,6,15,14,9,2,5,2,3,5,2,2,1,2,1,1,3,1,2,3,0,1,0,1,0,1,3,1,0,0,0,0
6990961,1980,1,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16666624,1989,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126194,1988,2,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16593800,1987,1,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186734,1988,0,8,9,12,5,6,5,9,6,6,2,2,1,0,1,3,3,0,3,2,2,4,2,4,4,0,0,0,0,0,0,0,0,0
3340202,1988,1,3,9,7,6,6,5,8,6,1,3,3,1,2,0,0,0,3,5,4,5,3,8,5,5,1,0,0,0,0,0,0,0,0
6319229,1983,0,1,4,4,6,3,4,2,7,6,5,4,3,7,2,2,3,3,6,3,4,5,0,3,2,0,1,3,2,3,2,0,0,0
6278404,1982,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6966294,1980,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16665989,1988,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16593773,1986,0,0,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6397774,1984,1,9,17,8,13,5,11,6,4,7,1,1,4,2,1,4,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0
6165995,1981,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277993,1988,2,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480222,1987,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6547838,1984,0,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901005,1985,0,1,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874257,1985,0,6,6,7,5,5,3,6,4,4,3,0,4,2,2,3,3,3,1,0,0,3,2,4,3,4,6,9,2,0,0,0,0,0
7356631,1980,0,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903180,1988,0,3,9,14,12,15,7,9,8,2,3,1,2,2,0,1,0,1,1,1,0,3,0,5,0,1,0,0,0,0,0,0,0,0
2469144,1988,0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16666212,1988,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466292,1989,2,5,2,1,4,5,2,2,4,5,3,5,6,3,3,4,8,2,5,4,5,5,9,5,1,0,0,0,0,0,0,0,0,0
3259178,1988,1,3,8,5,14,7,3,2,1,4,1,5,1,2,2,4,5,6,1,1,4,3,2,4,6,5,0,0,0,0,0,0,0,0
6250214,1980,0,1,4,6,3,6,4,6,5,15,11,8,3,3,2,2,1,0,2,1,0,0,2,1,2,0,0,1,1,0,4,4,2,0
2786436,1989,1,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6706989,1984,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16665236,1987,1,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002522,1986,4,13,12,16,4,15,6,5,2,3,3,0,2,1,4,3,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0
6977480,1982,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550669,1989,0,8,5,7,6,8,8,9,4,9,4,6,10,3,4,2,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3052290,1988,1,4,5,9,16,10,5,0,4,4,3,2,2,3,2,1,4,3,0,3,1,3,5,4,5,1,0,0,0,0,0,0,0,0
6975317,1981,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203030,1984,0,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539512,1989,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6219601,1983,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428879,1986,0,3,16,9,6,6,15,9,10,4,4,6,1,0,2,1,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
7282573,1981,0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458220,1988,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7019725,1981,0,3,6,8,4,3,4,4,4,4,4,5,6,4,1,4,4,4,1,7,3,0,1,1,4,0,2,2,3,1,2,0,1,0
3312005,1987,1,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6946482,1981,0,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087326,1984,1,7,6,4,5,3,6,6,1,1,8,2,1,3,2,5,0,3,0,3,3,5,2,4,1,1,2,3,10,2,0,0,0,0
6457555,1981,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984551,1985,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033127,1987,0,0,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6319746,1984,3,8,9,8,13,11,6,4,8,7,5,5,3,0,2,2,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0
6201353,1982,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989505,1985,0,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6251236,1980,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455781,1986,10,13,15,12,15,10,8,2,2,1,3,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2995231,1985,0,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6277868,1982,0,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426106,1986,0,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6322110,1984,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722408,1986,0,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053244,1988,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027412,1987,2,8,14,7,11,6,7,9,8,5,5,3,0,0,1,1,3,2,0,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0
2896155,1988,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16666153,1988,2,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16593581,1985,0,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7261540,1981,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234307,1984,0,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044607,1988,0,10,10,5,5,7,10,8,9,3,10,6,2,2,3,0,1,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2443292,1987,0,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243304,1980,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514387,1989,0,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884122,1987,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586628,1989,1,4,16,12,13,9,16,4,2,4,1,2,0,6,2,1,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0
6141895,1983,0,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470240,1987,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6977076,1981,0,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6988084,1980,2,2,6,1,8,8,7,2,2,4,7,2,4,2,2,5,3,3,4,4,4,1,1,2,2,2,1,1,2,1,2,0,1,1
6244506,1980,4,21,16,9,12,11,5,5,2,5,3,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2883887,1987,1,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460451,1988,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6175906,1982,1,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553586,1989,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833230,1988,0,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765566,1989,0,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3487654,1986,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863748,1985,0,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905182,1988,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047497,1982,1,5,5,5,4,8,9,6,6,5,6,2,3,5,3,0,3,3,4,2,1,0,1,0,1,4,1,1,2,1,1,2,0,0
3340213,1988,2,12,8,14,9,14,18,4,2,2,3,3,2,1,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2985812,1985,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16664342,1985,1,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6169368,1981,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304652,1983,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6209390,1984,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16666282,1988,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040952,1987,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496389,1987,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6466322,1984,0,1,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16665022,1986,0,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535739,1989,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243743,1980,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
